"timeMillisSpent","score"
9765,"0hard/-932250soft"
9790,"0hard/-931900soft"
9940,"0hard/-931820soft"
10065,"0hard/-931760soft"
10298,"0hard/-931160soft"
10413,"0hard/-930740soft"
10738,"0hard/-930650soft"
10756,"0hard/-930570soft"
10787,"0hard/-930460soft"
10899,"0hard/-930110soft"
11164,"0hard/-929660soft"
11509,"0hard/-929270soft"
11672,"0hard/-928980soft"
11689,"0hard/-928950soft"
11771,"0hard/-928730soft"
12228,"0hard/-928520soft"
12303,"0hard/-928040soft"
12369,"0hard/-928000soft"
12409,"0hard/-927870soft"
12438,"0hard/-927520soft"
12482,"0hard/-927450soft"
12503,"0hard/-927350soft"
12505,"0hard/-926900soft"
12784,"0hard/-926870soft"
12787,"0hard/-926830soft"
12824,"0hard/-926450soft"
12918,"0hard/-926280soft"
13015,"0hard/-926190soft"
13058,"0hard/-926110soft"
13204,"0hard/-925930soft"
13258,"0hard/-925790soft"
13273,"0hard/-925730soft"
13479,"0hard/-925380soft"
13570,"0hard/-925340soft"
13879,"0hard/-925160soft"
13908,"0hard/-924740soft"
13970,"0hard/-924660soft"
14053,"0hard/-924630soft"
14279,"0hard/-924280soft"
14374,"0hard/-923930soft"
14647,"0hard/-923650soft"
14719,"0hard/-923230soft"
15448,"0hard/-923140soft"
15591,"0hard/-922910soft"
15665,"0hard/-922560soft"
15758,"0hard/-922390soft"
15800,"0hard/-922330soft"
15999,"0hard/-922290soft"
16134,"0hard/-922260soft"
16675,"0hard/-922180soft"
17008,"0hard/-921970soft"
17284,"0hard/-921890soft"
17440,"0hard/-921640soft"
17485,"0hard/-921520soft"
17614,"0hard/-921430soft"
17624,"0hard/-921080soft"
20530,"0hard/-920810soft"
21138,"0hard/-920110soft"
21421,"0hard/-920090soft"
21868,"0hard/-919740soft"
24051,"0hard/-919730soft"
24769,"0hard/-919600soft"
24771,"0hard/-919490soft"
24969,"0hard/-919350soft"
25794,"0hard/-919170soft"
25795,"0hard/-919140soft"
26337,"0hard/-918790soft"
26452,"0hard/-918750soft"
26869,"0hard/-918670soft"
28688,"0hard/-918560soft"
29060,"0hard/-918210soft"
29381,"0hard/-918130soft"
29520,"0hard/-918090soft"
29743,"0hard/-918070soft"
29759,"0hard/-917990soft"
30065,"0hard/-917890soft"
30647,"0hard/-917850soft"
30881,"0hard/-917790soft"
31085,"0hard/-917760soft"
31816,"0hard/-917720soft"
33047,"0hard/-917580soft"
33595,"0hard/-917190soft"
33749,"0hard/-917150soft"
34099,"0hard/-917020soft"
34271,"0hard/-916990soft"
34328,"0hard/-916960soft"
34982,"0hard/-916920soft"
35022,"0hard/-916890soft"
35339,"0hard/-916540soft"
35774,"0hard/-916500soft"
36614,"0hard/-916490soft"
36633,"0hard/-916450soft"
36733,"0hard/-916420soft"
37142,"0hard/-916350soft"
37645,"0hard/-916320soft"
37846,"0hard/-916150soft"
38078,"0hard/-916090soft"
38094,"0hard/-916050soft"
38383,"0hard/-915700soft"
39346,"0hard/-915530soft"
39875,"0hard/-915180soft"
40313,"0hard/-915110soft"
40942,"0hard/-915060soft"
42124,"0hard/-915020soft"
42532,"0hard/-914670soft"
43740,"0hard/-914660soft"
43858,"0hard/-914630soft"
45002,"0hard/-914550soft"
45232,"0hard/-914450soft"
45688,"0hard/-914100soft"
45692,"0hard/-913750soft"
46724,"0hard/-913620soft"
48126,"0hard/-913580soft"
50165,"0hard/-913500soft"
50176,"0hard/-913440soft"
50186,"0hard/-913360soft"
50268,"0hard/-913280soft"
50455,"0hard/-913250soft"
50497,"0hard/-912900soft"
51011,"0hard/-912860soft"
51895,"0hard/-912820soft"
53145,"0hard/-912720soft"
53713,"0hard/-912640soft"
53960,"0hard/-912290soft"
54568,"0hard/-912260soft"
55394,"0hard/-911910soft"
56995,"0hard/-911730soft"
57152,"0hard/-911690soft"
57200,"0hard/-911650soft"
57474,"0hard/-911530soft"
59700,"0hard/-911450soft"
62215,"0hard/-911380soft"
62461,"0hard/-911340soft"
63149,"0hard/-911090soft"
63484,"0hard/-910910soft"
63504,"0hard/-910790soft"
65702,"0hard/-910660soft"
65720,"0hard/-910310soft"
66659,"0hard/-910230soft"
67205,"0hard/-909650soft"
71640,"0hard/-909620soft"
72893,"0hard/-909590soft"
74552,"0hard/-909550soft"
74737,"0hard/-909470soft"
75903,"0hard/-909440soft"
78885,"0hard/-909410soft"
79523,"0hard/-909370soft"
82212,"0hard/-909300soft"
83259,"0hard/-909220soft"
84344,"0hard/-909130soft"
86108,"0hard/-909030soft"
88484,"0hard/-908960soft"
88818,"0hard/-908510soft"
89891,"0hard/-907910soft"
90716,"0hard/-907870soft"
94883,"0hard/-907520soft"
95856,"0hard/-907490soft"
95874,"0hard/-907460soft"
96108,"0hard/-907450soft"
96124,"0hard/-907420soft"
102174,"0hard/-907330soft"
103248,"0hard/-907290soft"
103709,"0hard/-907250soft"
104494,"0hard/-907210soft"
105745,"0hard/-907080soft"
106594,"0hard/-907020soft"
109110,"0hard/-907010soft"
110264,"0hard/-906930soft"
110760,"0hard/-906810soft"
111009,"0hard/-906770soft"
112787,"0hard/-906740soft"
118130,"0hard/-906660soft"
122775,"0hard/-906620soft"
123254,"0hard/-906540soft"
130262,"0hard/-906370soft"
132364,"0hard/-906290soft"
132446,"0hard/-906250soft"
132703,"0hard/-906220soft"
136194,"0hard/-906180soft"
140139,"0hard/-905990soft"
155485,"0hard/-905960soft"
155614,"0hard/-905890soft"
161345,"0hard/-905540soft"
164299,"0hard/-905470soft"
164304,"0hard/-905440soft"
169775,"0hard/-905410soft"
185599,"0hard/-905370soft"
192432,"0hard/-905270soft"
192910,"0hard/-904920soft"
199915,"0hard/-904760soft"
213466,"0hard/-904590soft"
213543,"0hard/-904490soft"
214803,"0hard/-904140soft"
215683,"0hard/-904100soft"
232099,"0hard/-904020soft"
232344,"0hard/-903990soft"
232886,"0hard/-903800soft"
238217,"0hard/-903720soft"
238583,"0hard/-903680soft"
246378,"0hard/-903640soft"
259485,"0hard/-903600soft"
265445,"0hard/-903570soft"
265656,"0hard/-903500soft"
266175,"0hard/-903440soft"
266400,"0hard/-903400soft"
273632,"0hard/-903370soft"
274583,"0hard/-903330soft"
277984,"0hard/-903290soft"
280639,"0hard/-902940soft"
287946,"0hard/-902900soft"
292691,"0hard/-902800soft"
