"timeMillisSpent","score"
60466,"-1hard/-36565soft"
61571,"-1hard/-36555soft"
63610,"-1hard/-36375soft"
63611,"-1hard/-36360soft"
63612,"-1hard/-36355soft"
63613,"-1hard/-36320soft"
64451,"-1hard/-36305soft"
66151,"-1hard/-36270soft"
66575,"-1hard/-36255soft"
66848,"-1hard/-36250soft"
66848,"-1hard/-36235soft"
67037,"-1hard/-36215soft"
67038,"-1hard/-36205soft"
67445,"-1hard/-36155soft"
68103,"-1hard/-36095soft"
68720,"-1hard/-36080soft"
68720,"-1hard/-36060soft"
69096,"-1hard/-36055soft"
69145,"-1hard/-36050soft"
69485,"-1hard/-36025soft"
69506,"-1hard/-36010soft"
69506,"-1hard/-35965soft"
69772,"-1hard/-35955soft"
70421,"-1hard/-35945soft"
70421,"-1hard/-35920soft"
70421,"-1hard/-35875soft"
70842,"-1hard/-35870soft"
71514,"-1hard/-35865soft"
71518,"-1hard/-35855soft"
71955,"-1hard/-35845soft"
71955,"-1hard/-35820soft"
72717,"-1hard/-35815soft"
72719,"-1hard/-35790soft"
73608,"-1hard/-35780soft"
74075,"-1hard/-35760soft"
74076,"-1hard/-35735soft"
74520,"-1hard/-35725soft"
74614,"-1hard/-35720soft"
74614,"-1hard/-35645soft"
76134,"-1hard/-35625soft"
76542,"-1hard/-35590soft"
76542,"-1hard/-35580soft"
76926,"-1hard/-35565soft"
77569,"-1hard/-35555soft"
78365,"-1hard/-35505soft"
79124,"-1hard/-35500soft"
79310,"-1hard/-35495soft"
79346,"-1hard/-35450soft"
79602,"-1hard/-35435soft"
80294,"-1hard/-35430soft"
80568,"-1hard/-35420soft"
80832,"-1hard/-35415soft"
81317,"-1hard/-35400soft"
81344,"-1hard/-35390soft"
81868,"-1hard/-35370soft"
82110,"-1hard/-35365soft"
82110,"-1hard/-35350soft"
82414,"-1hard/-35345soft"
82416,"-1hard/-35340soft"
82994,"-1hard/-35335soft"
83384,"-1hard/-35330soft"
83384,"-1hard/-35310soft"
